id_murid,id_tutor,topik_match,gaya_match,metode_match,time_overlap,murid_flexible,tutor_flexible,feedback_score,average_rating_tutor,total_jam_ngajar_tutor,pernah_gagal
M0582,T0962,True,True,True,False,False,True,0.2503681311780429,0.9164542525062523,-1.594092214867837,False
M0663,T0198,True,True,True,False,False,True,0.771299547858728,1.1426683555454966,-0.8905075504703042,False
M0720,T0128,True,True,True,False,True,False,0.2503681311780429,-1.6763073900204728,-1.5392674358238734,False
M0898,T0091,True,True,True,False,True,False,0.2503681311780429,-1.0324672506010846,0.936985084328482,False
M0553,T0203,True,True,True,False,False,False,-1.8333575355446976,0.011597840349274507,-1.18290637203811,True
M0117,T0379,True,True,True,False,True,False,0.2503681311780429,0.8120477434112171,0.10547593549503431,False
M0360,T0088,True,True,True,False,True,True,0.771299547858728,0.20300977369017345,-0.6894833606424378,False
M0255,T0248,True,True,True,False,False,True,0.771299547858728,1.194871610093015,1.4121331693761665,False
M0217,T0545,True,True,True,False,False,True,0.2503681311780429,0.7250423191653527,-1.3839305618659765,False
M0451,T0121,True,True,True,False,False,True,-0.2705632855026422,-0.8932585718077033,-1.5301299726498794,True
M0744,T0961,True,True,True,False,True,False,0.2503681311780429,-0.858456402109358,-1.4935801199539036,True
M0262,T0474,True,True,True,False,True,False,-0.2705632855026422,-1.3108846081878465,1.5948824328560451,True
M0843,T0247,True,True,True,False,True,False,0.2503681311780429,0.2552130282376918,0.2973626621489069,False
M0526,T0398,True,True,True,False,True,False,0.2503681311780429,-0.2842206020866604,-0.515871560336553,False
M0328,T0987,True,True,True,False,False,True,0.771299547858728,-0.2842206020866604,-1.2651435406040554,False
M0795,T0359,True,True,True,False,True,True,0.2503681311780429,0.6728390646178358,-0.6894833606424378,False
M0600,T0222,True,True,True,False,False,True,0.771299547858728,1.2992781191880503,0.9278476211544882,False
M0478,T0283,True,True,True,False,True,False,0.771299547858728,0.02899892519844756,-0.17778542289877758,False
M0150,T0755,False,False,False,False,False,False,-1.8333575355446976,1.3514813737355686,-0.8356827714263406,True
M0491,T0491,True,True,True,False,False,True,0.2503681311780429,-0.17981409299162443,0.46183699928079763,False
M0665,T0990,False,False,False,False,False,False,-1.8333575355446976,-0.17981409299162443,-1.18290637203811,True
M0642,T0292,True,True,True,False,False,True,0.2503681311780429,-0.26681951723748815,-0.8082703819043588,False
M0136,T0978,True,True,True,False,True,False,0.771299547858728,-0.649643383919286,0.5623490941947309,False
M0433,T0750,False,False,False,False,True,False,-1.8333575355446976,-0.8410553172601849,1.3847207798541847,True
M0785,T0552,False,False,False,False,False,False,-1.8333575355446976,0.8468499131095617,-0.48845917081457124,True
M0576,T0639,True,True,True,False,True,False,0.771299547858728,0.15080651914265505,0.4526995361068037,False
M0638,T0763,True,True,True,False,False,True,0.771299547858728,-1.4152911172828826,-1.43875534090994,False
M0548,T0463,True,True,True,False,True,False,0.771299547858728,0.8120477434112171,-0.6803458974684438,False
M0580,T0937,True,True,True,False,True,False,0.2503681311780429,-1.3108846081878465,-1.4113429513879583,False
M0075,T0477,True,True,True,False,True,True,0.771299547858728,0.22041085853934572,1.0283597160684215,False
M0327,T0385,False,False,False,False,False,False,-1.8333575355446976,-0.3712260263325241,1.457820485246136,True
M0998,T0141,True,True,True,False,True,True,0.2503681311780429,1.6124976464731589,0.37959983071485226,False
M0793,T0743,True,True,True,False,True,False,0.771299547858728,-1.4500932869812277,-0.7260332133384134,False
M0185,T0495,True,True,True,False,True,False,0.2503681311780429,-1.4326922021320556,0.6080364100647005,False
M0110,T0578,True,True,True,False,False,True,0.771299547858728,0.986058591902943,0.5349367046727491,False
M0210,T0450,True,True,True,False,False,True,0.771299547858728,-0.5104347051259047,0.09633847232104037,False
M0273,T0070,True,True,True,False,False,True,0.2503681311780429,1.4732889676797776,-0.6986208238164316,False
M0595,T0042,True,True,True,False,False,True,0.2503681311780429,-0.9280607415060487,1.6679821382479965,False
M0990,T0910,True,True,True,False,True,False,0.2503681311780429,-1.5022965415287461,0.6719986522826581,False
M0961,T0838,True,True,True,False,True,True,0.771299547858728,-0.7018466384668044,1.0283597160684215,False
M0036,T0269,True,True,True,False,False,True,0.771299547858728,0.7946466585620433,1.457820485246136,False
M0493,T0205,True,True,True,False,False,True,0.771299547858728,-0.8062531475618404,-0.3970845390746319,False
M0202,T0501,True,True,True,False,False,True,0.2503681311780429,1.7517063252665404,0.9735349370244578,False
M0616,T0765,True,True,True,False,False,True,0.2503681311780429,0.9338553373554246,0.17857564088698577,False
M0570,T0692,True,True,True,False,False,False,-1.8333575355446976,-0.26681951723748815,-1.5301299726498794,True
M0999,T0546,True,True,True,False,False,True,0.771299547858728,1.4210857131322592,0.5166617783247612,False
M0667,T0358,True,True,True,False,True,False,0.2503681311780429,-0.2842206020866604,1.3755833166801907,False
M0073,T0096,True,True,True,False,True,True,0.2503681311780429,1.2296737797913595,0.07806354597305251,False
M0071,T0705,True,True,True,False,True,True,0.2503681311780429,1.281877034338878,0.5257992414987551,False
M0864,T0839,True,True,True,False,True,False,0.771299547858728,-1.1368737596961207,-0.9270574031662799,True
M0633,T0581,True,True,True,False,True,True,0.771299547858728,0.18560868884100115,0.06892608279905858,False
M0906,T0536,True,True,True,False,True,False,0.771299547858728,1.1252672706963243,-1.329105782822013,False
M0383,T0066,True,True,True,False,False,True,0.771299547858728,1.3340802888863963,1.3024836112882394,False
M0151,T0110,True,True,True,False,False,True,0.771299547858728,-1.6937084748696452,0.8638853789365306,False
M0944,T0570,True,True,True,False,False,True,0.771299547858728,1.5254922222272944,-0.5615588762065227,False
M0054,T0912,True,True,True,False,True,True,0.771299547858728,1.0904651009979782,1.7593567699879358,False
M0571,T0380,True,True,True,False,True,False,0.2503681311780429,0.1160043494443105,0.37959983071485226,False
M0355,T0081,True,True,True,False,False,True,0.771299547858728,0.777245573712871,1.2202464427222939,False
M0558,T0396,True,True,True,False,True,False,0.2503681311780429,-1.6415052203221274,-0.22347273876874724,False
M0672,T0112,True,True,True,False,False,True,0.2503681311780429,-1.049868335450257,0.16030071453899788,False
M0876,T0900,True,True,True,False,False,True,0.2503681311780429,0.3074162827852102,1.457820485246136,False
M0756,T0903,True,True,True,False,True,True,0.771299547858728,1.0208607616012875,1.5583325801600694,False
M0161,T0767,True,True,True,False,True,True,0.771299547858728,-0.8062531475618404,-1.0823942771241768,False
M0155,T0823,True,True,True,False,False,True,0.771299547858728,-0.5974401293717684,0.5166617783247612,False
M0791,T0225,True,True,True,False,True,True,-0.2705632855026422,-0.07540758389658843,0.2973626621489069,True
M0435,T0225,True,True,True,False,True,True,0.771299547858728,-0.07540758389658843,0.2973626621489069,False
M0048,T0665,True,True,True,False,False,False,-1.8333575355446976,-1.4326922021320556,-1.6854668466077762,True
M0215,T0819,True,True,True,False,False,True,0.771299547858728,0.7076412343161803,1.4943703379421118,False
M0232,T0861,True,True,True,False,False,False,-1.8333575355446976,-0.31902277178500577,-1.4753051936059158,True
M0420,T0968,True,True,True,False,False,True,0.2503681311780429,0.6032347252211451,-0.35139722320466227,False
M0615,T0583,True,True,True,False,False,False,-1.8333575355446976,0.777245573712871,1.5126452642900998,True
M0589,T0035,True,True,True,False,True,False,0.2503681311780429,-0.858456402109358,0.8273355262405548,False
M0443,T0844,True,True,True,False,False,True,0.771299547858728,-0.31902277178500577,0.46183699928079763,False
M0312,T0620,True,True,True,False,False,True,0.2503681311780429,0.23781194338851955,-0.11382318068082005,False
M0681,T0522,False,False,False,False,False,False,-1.8333575355446976,1.0904651009979782,0.8821603052845185,True
M0996,T0309,True,True,True,False,False,True,0.771299547858728,-0.54523687482425,-0.19606034924676544,False
M0067,T0501,True,True,True,False,False,True,0.771299547858728,1.7517063252665404,0.9735349370244578,False
M0110,T0159,False,False,False,False,False,False,-1.8333575355446976,-1.049868335450257,-0.9270574031662799,True
M0195,T0144,True,True,True,False,True,False,0.2503681311780429,0.4118227918802454,0.8273355262405548,False
M0385,T0531,True,True,True,False,True,True,0.771299547858728,0.7424434040145265,0.544074167846743,False
M0548,T0837,True,True,True,False,True,False,0.771299547858728,-1.276082438489501,0.5075243151507672,False
M0153,T0522,True,True,True,False,True,False,0.771299547858728,1.0904651009979782,0.8821603052845185,False
M0535,T0880,False,False,False,False,False,False,-1.8333575355446976,-0.45823145057838705,0.15116325136500397,True
M0054,T0470,True,True,True,False,True,True,-0.2705632855026422,-1.6067030506237823,-1.6306420675638127,True
M0879,T0217,True,True,True,False,True,False,0.771299547858728,0.6728390646178358,-1.0184320349062193,False
M0005,T1000,True,True,True,False,True,False,0.2503681311780429,-1.2064780990928112,1.750219306813942,False
M0793,T0546,True,True,True,False,True,True,0.771299547858728,1.4210857131322592,0.5166617783247612,False
M0649,T0088,True,True,True,False,False,True,0.771299547858728,0.20300977369017345,-0.6894833606424378,False
M0860,T0070,True,True,True,False,False,True,0.771299547858728,1.4732889676797776,-0.6986208238164316,False
M0534,T0800,True,True,True,False,True,True,0.2503681311780429,0.16820760399182888,0.004963840581101061,False
M0879,T0253,True,True,True,False,True,False,0.771299547858728,1.5602943919256405,-0.47018424446658336,False
M0971,T0297,False,False,False,False,False,False,-1.8333575355446976,-1.6067030506237823,1.4029957062021725,True
M0930,T0143,True,True,True,False,True,True,0.771299547858728,-1.3108846081878465,0.28822519897491294,False
M0250,T0048,True,True,True,False,True,False,0.771299547858728,-0.8062531475618404,-0.12296064385481398,False
M0754,T0906,True,True,True,False,False,True,-0.2705632855026422,-0.4930336202767324,-0.00417362259289287,True
M0879,T0687,True,True,True,False,True,True,-0.2705632855026422,1.2644759494897055,-1.429617877735946,True
M0978,T0219,True,True,True,False,False,False,-1.8333575355446976,0.5162293009752806,1.3298960008102212,True
M0763,T0334,True,True,True,False,True,True,0.2503681311780429,0.22041085853934572,-0.8265453082523467,False
M0121,T0896,True,True,True,False,False,True,0.771299547858728,-0.26681951723748815,-0.10468571750682612,False
M0381,T0931,False,False,False,False,False,False,-1.8333575355446976,-0.8410553172601849,1.5583325801600694,True
M0391,T0739,True,True,True,False,True,False,0.771299547858728,0.37702062218190086,0.18771310406097969,False
M0674,T0833,True,True,True,False,True,False,0.771299547858728,-0.5800390445225954,0.4709744624547916,False
M0697,T0221,False,False,False,False,False,True,-1.8333575355446976,1.7691074101157125,0.6171738732386944,True
M0166,T0973,True,True,True,False,False,True,0.771299547858728,1.4732889676797776,0.5988989468907066,False
M0059,T0797,False,False,False,False,False,False,-1.8333575355446976,0.18560868884100115,1.5035078011161058,True
M0015,T0021,True,True,True,False,False,False,-1.8333575355446976,-0.5104347051259047,-0.5981087289024984,True
M0625,T0359,True,True,True,False,False,True,0.771299547858728,0.6728390646178358,-0.6894833606424378,False
M0957,T0347,True,True,True,False,True,True,0.771299547858728,-0.21461626268996975,-0.1869228860727715,False
M0618,T0482,True,True,True,False,True,True,0.771299547858728,-0.7366488081651497,0.49838685197677335,False
M0394,T0577,True,True,True,False,False,True,0.2503681311780429,0.0812021797459644,-0.8265453082523467,False
M0151,T0301,True,True,True,False,False,True,-0.7914947021833274,-0.3712260263325241,-0.4610467812925894,True
M0437,T0206,True,True,True,False,True,False,-0.2705632855026422,1.5428933070764683,0.46183699928079763,True
M0139,T0413,True,True,True,False,False,True,0.771299547858728,-1.3630878627353649,1.4486830220721423,False
M0196,T0697,True,True,True,False,False,False,-1.8333575355446976,-0.9976650809027393,-1.2103187615600919,True
M0216,T0652,True,True,True,False,False,True,0.2503681311780429,0.6380368949194897,1.457820485246136,False
